interaction_id,user_id,content_id,interaction_timestamp,interaction_type,source
100,852,452,2024-02-02 14:55:36,Add_To_Watchlist,Unknown
101,1374,112,2023-08-06 23:18:48,Homepage_Click,Unknown
102,363,16,2024-03-05 00:01:25,Recommendation_Click,Recommendation
103,717,832,2024-01-09 02:58:39,View,Recommendation
104,561,322,2023-08-04 19:04:32,View,Watchlist
105,2010,81,2023-07-14 12:21:23,Playback_Start,Watchlist
106,1245,743,2023-10-03 16:47:01,Recommendation_Click,Recommendation
107,11,244,2024-03-26 09:16:34,View,Search
108,2608,709,2024-03-14 09:19:06,Playback_Start,Recommendation
109,1709,297,2023-07-31 18:10:38,View,Direct_Navigation
110,117,188,2023-08-04 10:20:46,Add_To_Watchlist,Homepage
111,274,909,2023-04-04 06:51:40,Search_Result_Click,Search
112,1787,1292,2023-12-18 11:11:11,Recommendation_Click,Recommendation
113,2844,1216,2023-06-18 11:21:23,View,Search
114,72,1254,2024-01-03 08:45:26,Homepage_Click,Homepage
115,1310,695,2023-08-02 11:57:03,Recommendation_Click,Recommendation
116,217,403,2023-10-29 17:35:34,Add_To_Watchlist,Search
117,1459,92,2023-12-19 06:36:25,View,Homepage
118,315,768,2023-09-10 19:01:52,View,Watchlist
119,388,909,2023-12-28 10:17:26,Homepage_Click,Homepage
120,1296,1228,2024-02-17 07:07:04,Recommendation_Click,Recommendation
121,2808,1038,2023-09-30 13:47:46,Search_Result_Click,Search
122,1441,1225,2024-02-23 07:35:36,Homepage_Click,Homepage
123,1528,1163,2023-09-08 02:35:54,Add_To_Watchlist,Search
124,668,168,2024-03-22 20:16:43,Homepage_Click,Homepage
125,772,1182,2023-12-18 11:52:49,View,Recommendation
126,2154,1255,2024-01-01 18:31:32,View,Recommendation
127,467,624,2024-01-05 23:00:26,View,Direct_Navigation
128,538,1365,2023-11-14 02:57:48,Search_Result_Click,Search
129,1486,215,2023-05-13 12:56:23,Add_To_Watchlist,Search
130,2143,1142,2023-10-27 10:33:58,View,Search
131,118,1114,2023-11-05 20:29:13,Homepage_Click,Homepage
132,2844,220,2023-11-30 11:00:06,Homepage_Click,Homepage
133,534,1468,2023-12-16 00:04:59,View,Search
134,458,133,2023-11-07 20:15:36,Playback_Start,Watchlist
135,175,316,2023-07-20 22:53:06,View,Homepage
136,2430,101,2024-03-13 17:39:51,Homepage_Click,Homepage
137,272,446,2023-12-30 22:32:04,Homepage_Click,Homepage
138,508,1359,2023-07-15 00:03:26,Add_To_Watchlist,Homepage
139,757,1004,2024-01-26 19:50:23,Homepage_Click,Homepage
140,1137,1410,2023-07-23 13:16:31,Search_Result_Click,Search
141,2051,1165,2023-06-06 10:55:07,Recommendation_Click,Recommendation
142,280,160,2023-05-16 14:11:26,Recommendation_Click,Recommendation
143,889,1069,2024-01-27 08:06:33,View,Unknown
144,2201,11,2023-09-23 20:02:33,Add_To_Watchlist,Recommendation
145,2066,1263,2023-12-09 17:48:03,View,Search
146,759,655,2024-01-08 18:41:47,View,Unknown
147,1454,1468,2023-12-15 05:04:59,Search_Result_Click,Search
148,1670,183,2024-03-30 05:07:27,View,Unknown
149,452,781,2023-08-06 06:30:21,Search_Result_Click,Search
150,1181,836,2023-10-26 07:43:44,Homepage_Click,Homepage
151,474,576,2023-03-06 05:05:11,View,Search
152,2815,1459,2023-05-26 04:41:36,Search_Result_Click,Search
153,1191,1471,2023-06-07 18:24:00,Playback_Start,Search
154,1949,1399,2023-08-20 04:59:06,Search_Result_Click,Search
155,2762,739,2024-03-18 08:45:43,Homepage_Click,Homepage
156,2698,1009,2024-01-17 00:19:35,Homepage_Click,Homepage
157,2847,889,2023-04-24 06:30:28,Add_To_Watchlist,Homepage
158,692,109,2024-02-20 21:50:53,View,Unknown
159,2437,1250,2024-02-01 05:36:13,Search_Result_Click,Search
160,1740,1083,2024-02-21 09:59:59,View,Homepage
161,2384,896,2024-03-14 12:05:57,Playback_Start,Watchlist
162,1640,543,2023-07-06 07:30:13,Add_To_Watchlist,Recommendation
163,1985,763,2023-11-25 07:19:28,Homepage_Click,Homepage
164,501,384,2023-11-18 19:49:32,View,Search
165,552,58,2024-01-02 16:51:50,Playback_Start,Recommendation
166,2041,1012,2024-01-27 15:10:13,View,Unknown
167,2783,493,2024-01-03 14:57:48,View,Search
168,314,994,2023-06-27 16:39:26,Search_Result_Click,Search
169,1909,326,2023-09-16 18:20:13,Recommendation_Click,Recommendation
170,1072,806,2024-03-02 04:36:41,View,Watchlist
171,73,1417,2023-07-01 18:41:07,Homepage_Click,Homepage
172,488,574,2024-01-27 12:25:05,Search_Result_Click,Search
173,1883,69,2024-03-24 10:59:51,View,Homepage
174,1242,1312,2023-12-25 10:38:16,Homepage_Click,Homepage
175,1280,1069,2023-09-05 06:19:01,Search_Result_Click,Search
176,2765,735,2023-03-06 01:34:00,Recommendation_Click,Recommendation
177,1925,716,2023-06-15 12:34:39,View,Direct_Navigation
178,1604,397,2023-06-14 07:12:21,Recommendation_Click,Recommendation
179,2771,532,2023-05-30 09:40:24,View,Unknown
180,116,889,2023-08-08 21:51:19,Homepage_Click,Homepage
181,2392,50,2023-09-11 08:35:50,View,Direct_Navigation
182,399,640,2023-10-10 06:40:27,View,Unknown
183,232,994,2023-12-02 07:53:31,View,Homepage
184,2428,135,2023-11-18 07:58:06,Playback_Start,Recommendation
185,469,514,2023-05-08 13:59:29,Homepage_Click,Homepage
186,1888,991,2023-10-21 02:41:41,Search_Result_Click,Search
187,1726,398,2023-06-22 20:18:56,Recommendation_Click,Recommendation
188,1297,563,2023-08-10 08:39:17,Search_Result_Click,Search
189,2001,162,2023-06-01 03:10:13,Recommendation_Click,Recommendation
190,2060,1212,2024-02-06 03:25:28,Recommendation_Click,Recommendation
191,1227,550,2023-05-17 00:05:25,Search_Result_Click,Search
192,309,1245,2024-03-18 15:03:12,Search_Result_Click,Search
193,195,442,2024-01-18 05:31:53,Playback_Start,Recommendation
194,2559,1112,2024-03-23 09:04:31,Playback_Start,Homepage
195,389,891,2024-03-04 20:19:11,Homepage_Click,Homepage
196,2176,714,2023-12-19 16:37:46,View,Homepage
197,2669,1225,2024-01-03 11:42:21,Search_Result_Click,Search
198,2718,803,2024-03-25 16:55:26,Homepage_Click,Homepage
199,2560,774,2023-11-21 11:38:01,Recommendation_Click,Recommendation
200,77,952,2023-02-26 03:39:01,Search_Result_Click,Search
201,2045,347,2024-03-14 23:38:06,Homepage_Click,Unknown
202,1915,401,2023-04-11 05:57:36,Playback_Start,Recommendation
203,1777,1389,2023-10-08 10:28:40,Recommendation_Click,Recommendation
204,822,550,2023-05-18 15:06:20,Homepage_Click,Homepage
205,2808,1143,2024-03-23 01:27:08,View,Watchlist
206,264,960,2024-03-16 08:15:43,View,Watchlist
207,1176,973,2023-12-25 10:16:42,View,Homepage
208,1663,374,2024-03-23 04:34:48,Homepage_Click,Homepage
209,1272,702,2023-12-30 11:49:43,Recommendation_Click,Recommendation
210,2650,1341,2024-03-24 10:24:24,Homepage_Click,Homepage
211,120,391,2024-03-14 14:19:36,View,Watchlist
212,721,971,2023-11-27 13:50:35,View,Homepage
213,82,99,2024-03-01 04:42:12,View,Direct_Navigation
214,1221,1290,2023-08-03 23:30:31,View,Direct_Navigation
215,1489,1008,2023-11-09 13:26:58,View,Direct_Navigation
216,2967,1247,2024-01-11 11:29:26,Homepage_Click,Homepage
217,2050,1385,2023-10-06 07:32:26,Playback_Start,Search
218,2152,386,2023-11-06 17:43:10,View,Direct_Navigation
219,501,1157,2023-06-15 09:32:09,Playback_Start,Search
220,1598,1198,2024-03-07 14:09:04,Add_To_Watchlist,Recommendation
221,893,224,2023-08-25 02:51:42,Add_To_Watchlist,Homepage
222,1801,609,2024-02-19 07:12:12,View,Direct_Navigation
223,2186,559,2023-08-11 02:43:47,View,Direct_Navigation
224,1736,713,2023-06-11 11:41:00,Homepage_Click,Homepage
225,594,549,2024-03-22 14:22:00,Playback_Start,Recommendation
226,87,973,2024-02-18 17:19:16,View,Direct_Navigation
227,2713,1187,2023-12-24 15:09:22,Add_To_Watchlist,Homepage
228,2751,374,2024-01-30 00:25:09,Recommendation_Click,Recommendation
229,2870,548,2023-12-01 09:17:12,View,Watchlist
230,969,1277,2023-09-02 18:53:35,Add_To_Watchlist,Search
231,1610,1370,2024-03-08 18:18:18,View,Direct_Navigation
232,965,442,2024-01-05 12:08:15,View,Direct_Navigation
233,1798,953,2024-03-08 08:00:49,View,Direct_Navigation
234,1665,1174,2023-06-04 12:46:02,Homepage_Click,Homepage
235,2014,707,2024-02-28 04:44:28,Playback_Start,Search
236,2939,631,2023-10-25 21:10:45,View,Direct_Navigation
237,657,1039,2023-11-14 20:56:02,Search_Result_Click,Search
238,2467,1089,2023-01-07 18:34:01,Search_Result_Click,Search
239,2848,51,2023-11-07 12:00:20,View,Homepage
240,2582,661,2023-12-16 12:45:26,Recommendation_Click,Recommendation
241,820,952,2023-11-21 13:13:35,Search_Result_Click,Search
242,647,384,2024-01-10 11:50:23,View,Recommendation
243,2660,1142,2023-09-22 14:57:37,View,Watchlist
244,1309,676,2023-10-02 19:51:58,View,Direct_Navigation
245,711,1027,2023-11-12 20:22:05,Playback_Start,Watchlist
246,814,135,2023-09-13 07:46:41,Search_Result_Click,Search
247,1546,1405,2023-06-14 00:07:43,View,Direct_Navigation
248,95,1364,2023-06-23 20:33:36,View,Recommendation
249,365,1454,2024-03-18 04:04:07,View,Homepage
250,692,92,2024-03-01 02:24:11,View,Recommendation
251,612,143,2023-07-29 12:00:39,Add_To_Watchlist,Search
252,481,29,2023-09-22 14:33:38,View,Search
253,1859,1229,2024-02-29 11:44:26,Search_Result_Click,Search
254,833,311,2023-09-22 09:22:13,View,Direct_Navigation
255,1180,1115,2023-04-04 14:09:14,Search_Result_Click,Search
256,847,911,2023-08-31 05:40:50,View,Unknown
257,2774,308,2023-09-07 18:56:49,View,Homepage
258,118,434,2023-11-29 15:15:53,View,Homepage
259,1018,554,2023-07-15 23:33:53,Recommendation_Click,Recommendation
260,43,706,2023-12-29 10:35:30,Playback_Start,Direct_Navigation
261,1629,1025,2023-09-19 05:40:58,View,Recommendation
262,2447,387,2024-01-19 13:25:25,Homepage_Click,Homepage
263,1364,1380,2024-02-27 15:26:58,Search_Result_Click,Search
264,2484,1399,2023-09-02 14:13:25,Add_To_Watchlist,Unknown
265,187,13,2023-04-21 19:44:09,Search_Result_Click,Search
266,1617,1006,2023-05-09 07:56:43,Playback_Start,Homepage
267,169,876,2023-08-21 05:15:33,Homepage_Click,Homepage
268,1390,1304,2023-08-29 20:05:02,Homepage_Click,Homepage
269,2173,645,2023-06-02 20:43:01,Homepage_Click,Homepage
270,524,753,2023-03-07 16:07:05,View,Unknown
271,1477,1366,2024-02-02 16:32:55,Playback_Start,Homepage
272,2511,1230,2024-02-09 11:13:23,View,Direct_Navigation
273,1785,1320,2023-06-07 13:06:51,Add_To_Watchlist,Search
274,620,832,2023-11-24 00:24:29,View,Direct_Navigation
275,1803,95,2023-10-05 00:47:47,Homepage_Click,Homepage
276,147,706,2024-02-03 17:21:43,Homepage_Click,Homepage
277,476,1495,2024-01-17 13:13:41,View,Direct_Navigation
278,1461,1479,2023-04-07 22:10:03,Recommendation_Click,Recommendation
279,461,1255,2023-06-19 10:27:38,View,Direct_Navigation
280,384,327,2024-03-10 04:51:37,Playback_Start,Homepage
281,2084,1223,2023-12-07 00:15:54,View,Recommendation
282,870,878,2023-10-15 06:12:49,Add_To_Watchlist,Unknown
283,2338,298,2023-08-29 04:55:06,View,Direct_Navigation
284,2041,1009,2023-12-19 13:50:01,View,Direct_Navigation
285,2791,1468,2023-07-28 12:50:16,Homepage_Click,Homepage
286,435,1240,2024-03-30 13:16:31,Homepage_Click,Homepage
287,2899,992,2023-07-15 23:55:04,Add_To_Watchlist,Search
288,2434,991,2023-11-20 05:34:39,Search_Result_Click,Search
289,2550,1414,2024-03-28 08:33:08,View,Search
290,2332,197,2023-12-27 20:48:12,Playback_Start,Direct_Navigation
291,1159,492,2023-12-20 04:25:28,Homepage_Click,Homepage
292,2467,568,2024-02-11 01:51:26,Search_Result_Click,Search
293,1634,143,2023-02-05 10:46:57,View,Direct_Navigation
294,1649,422,2023-06-22 08:49:40,View,Watchlist
295,494,444,2024-03-19 16:58:21,Playback_Start,Watchlist
296,1271,1336,2023-07-16 06:17:43,Recommendation_Click,Recommendation
297,394,1231,2023-07-21 20:37:26,Search_Result_Click,Search
298,1590,716,2024-02-05 10:22:13,Recommendation_Click,Recommendation
299,1731,1211,2023-11-19 13:32:04,Recommendation_Click,Recommendation
300,1745,152,2023-06-13 10:00:31,Add_To_Watchlist,Search
301,2771,356,2023-09-07 15:46:06,Recommendation_Click,Recommendation
302,2029,790,2023-10-02 21:37:03,Recommendation_Click,Recommendation
303,1918,654,2023-09-30 12:50:55,View,Direct_Navigation
304,609,1471,2023-12-25 18:12:36,Recommendation_Click,Recommendation
305,1019,786,2024-03-14 16:28:27,Homepage_Click,Homepage
306,314,1358,2023-10-26 06:23:26,Search_Result_Click,Search
307,1692,155,2024-02-25 07:11:06,Recommendation_Click,Recommendation
308,1038,541,2023-10-07 20:01:27,View,Recommendation
309,67,183,2023-10-30 20:38:01,Recommendation_Click,Recommendation
310,747,1248,2023-09-27 11:36:50,Homepage_Click,Homepage
311,2886,442,2024-02-19 01:56:30,Recommendation_Click,Recommendation
312,2746,676,2024-02-18 02:04:26,View,Watchlist
313,767,347,2023-11-23 01:38:43,Add_To_Watchlist,Homepage
314,1063,1295,2023-03-24 17:33:43,Homepage_Click,Homepage
315,24,591,2023-12-22 19:56:21,View,Homepage
316,1885,1033,2024-03-12 11:44:29,Playback_Start,Direct_Navigation
317,2466,1083,2023-04-25 18:10:57,Playback_Start,Search
318,2527,548,2024-02-22 11:28:16,View,Recommendation
319,1618,1194,2023-11-18 13:59:26,Homepage_Click,Homepage
320,782,183,2023-07-17 11:20:38,Add_To_Watchlist,Homepage
321,110,343,2023-12-17 13:53:21,View,Recommendation
322,1785,1247,2023-07-28 13:55:47,View,Direct_Navigation
323,353,445,2024-01-31 20:47:51,Search_Result_Click,Search
324,90,185,2023-09-07 03:39:57,View,Direct_Navigation
325,1824,1441,2023-09-11 14:44:29,Playback_Start,Search
326,2398,375,2023-05-11 19:53:54,Playback_Start,Homepage
327,1605,92,2024-02-25 20:23:57,View,Homepage
328,2921,641,2023-11-01 04:29:18,Search_Result_Click,Search
329,2371,900,2024-01-19 12:03:10,Recommendation_Click,Recommendation
330,1997,598,2024-01-08 01:26:08,View,Search
331,2780,1341,2023-08-28 07:00:57,View,Direct_Navigation
332,249,790,2023-12-22 06:39:10,Search_Result_Click,Search
333,261,401,2023-11-13 15:24:02,Playback_Start,Recommendation
334,479,744,2024-01-08 05:30:30,View,Direct_Navigation
335,2858,652,2023-11-13 13:21:06,View,Homepage
336,1923,521,2024-01-01 14:52:45,Homepage_Click,Homepage
337,2806,514,2023-12-02 11:26:00,Playback_Start,Recommendation
338,2691,706,2023-12-03 05:55:18,View,Direct_Navigation
339,1599,1429,2024-03-07 06:11:14,View,Watchlist
340,1476,1182,2023-07-05 20:10:03,Playback_Start,Watchlist
341,2548,337,2024-03-09 16:15:38,Recommendation_Click,Recommendation
342,1978,196,2023-10-29 21:12:02,View,Homepage
343,414,1179,2024-03-04 11:02:23,View,Direct_Navigation
344,962,343,2023-09-17 16:48:30,Homepage_Click,Homepage
345,1069,545,2023-08-18 21:38:44,Playback_Start,Homepage
346,2063,61,2023-11-29 17:41:25,Homepage_Click,Homepage
347,2530,360,2023-12-12 00:24:00,Recommendation_Click,Recommendation
348,1394,1169,2023-12-27 04:49:56,Playback_Start,Watchlist
349,2282,400,2024-01-16 21:42:39,View,Homepage
350,2112,918,2024-01-28 07:17:27,Homepage_Click,Homepage
351,1794,1187,2023-06-15 13:16:27,Homepage_Click,Unknown
352,434,1165,2023-11-16 03:54:18,Playback_Start,Recommendation
353,418,1225,2023-01-28 05:26:40,Homepage_Click,Homepage
354,2581,187,2024-02-22 22:54:52,Homepage_Click,Homepage
355,2984,435,2023-12-03 01:11:09,Search_Result_Click,Search
356,407,244,2024-03-27 09:41:10,Playback_Start,Search
357,504,1256,2024-03-14 18:04:06,Search_Result_Click,Search
358,27,379,2024-01-29 04:59:50,View,Watchlist
359,2069,288,2023-09-27 16:34:13,View,Homepage
360,1700,548,2023-12-10 00:27:43,Recommendation_Click,Recommendation
361,2170,629,2023-12-16 15:49:13,Playback_Start,Homepage
362,1694,1358,2024-01-26 13:55:43,Playback_Start,Direct_Navigation
363,2115,1182,2023-12-24 11:25:52,Search_Result_Click,Search
364,597,1152,2023-11-21 00:26:41,Recommendation_Click,Recommendation
365,286,135,2023-10-01 14:25:23,Add_To_Watchlist,Search
366,674,647,2024-01-28 21:54:18,Search_Result_Click,Search
367,2628,239,2023-07-14 22:10:59,Add_To_Watchlist,Recommendation
368,2922,1187,2023-02-23 03:58:23,Playback_Start,Direct_Navigation
369,1718,603,2023-07-24 04:16:33,Recommendation_Click,Recommendation
370,1247,1078,2023-04-11 00:49:42,Search_Result_Click,Search
371,1146,1332,2024-01-10 00:08:42,Recommendation_Click,Recommendation
372,1655,670,2023-10-04 10:40:25,Homepage_Click,Homepage
373,2533,981,2023-08-24 00:58:30,Playback_Start,Recommendation
374,2658,604,2023-03-09 23:36:28,Homepage_Click,Homepage
375,152,796,2023-10-16 04:29:48,View,Search
376,517,782,2023-03-11 19:02:32,Search_Result_Click,Search
377,2096,823,2023-10-16 16:33:03,View,Search
378,656,41,2024-01-14 11:59:47,View,Direct_Navigation
379,1060,375,2023-04-24 08:05:50,Playback_Start,Watchlist
380,2070,182,2024-02-23 19:59:25,Homepage_Click,Homepage
381,2569,761,2024-01-02 14:13:41,View,Homepage
382,511,675,2023-03-21 09:04:05,Recommendation_Click,Recommendation
383,1389,1470,2023-10-06 14:26:21,Add_To_Watchlist,Watchlist
384,2317,1067,2024-01-22 02:58:34,View,Direct_Navigation
385,2440,369,2023-08-18 03:20:08,View,Homepage
386,2929,858,2023-06-13 08:01:13,Homepage_Click,Homepage
387,1015,174,2024-02-15 18:32:51,Search_Result_Click,Search
388,1480,683,2023-12-04 11:29:00,Homepage_Click,Homepage
389,1688,134,2023-09-30 07:12:17,Playback_Start,Homepage
390,1951,348,2024-03-28 03:41:35,View,Homepage
391,1650,885,2023-09-21 08:02:22,Search_Result_Click,Search
392,1081,880,2023-05-30 01:35:48,Add_To_Watchlist,Recommendation
393,2823,1380,2024-01-26 01:33:47,Add_To_Watchlist,Search
394,668,224,2023-04-04 16:25:42,View,Homepage
395,530,1443,2024-03-07 09:46:04,Search_Result_Click,Search
396,2845,347,2023-08-10 19:04:30,View,Search
397,2290,553,2023-09-19 10:08:56,Search_Result_Click,Unknown
398,1674,182,2024-01-06 04:18:35,Search_Result_Click,Search
399,2142,243,2024-01-16 22:35:37,Add_To_Watchlist,Search
400,1243,438,2023-11-17 10:57:49,Homepage_Click,Homepage
401,2416,629,2023-07-17 15:35:57,View,Direct_Navigation
402,1162,348,2023-11-29 09:08:39,View,Watchlist
403,502,814,2023-07-29 05:59:50,Homepage_Click,Homepage
404,1971,859,2023-03-25 18:23:08,Add_To_Watchlist,Recommendation
405,1546,714,2023-12-15 01:31:09,View,Recommendation
406,568,759,2023-10-27 11:56:26,Search_Result_Click,Search
407,1840,236,2023-10-19 13:21:35,Recommendation_Click,Recommendation
408,2560,998,2023-10-30 00:02:18,Search_Result_Click,Search
409,1620,514,2023-12-16 20:35:30,View,Homepage
410,1815,1098,2023-09-18 23:52:48,Playback_Start,Recommendation
411,2897,45,2023-10-22 21:55:23,View,Recommendation
412,1266,840,2023-09-15 00:33:36,Homepage_Click,Homepage
413,789,1424,2023-09-30 21:45:47,View,Search
414,2336,785,2024-02-10 09:33:57,View,Watchlist
415,77,188,2023-11-16 02:08:36,View,Direct_Navigation
416,78,405,2023-08-30 09:20:55,Playback_Start,Homepage
417,2374,663,2024-03-03 11:14:02,View,Watchlist
418,1646,885,2023-03-21 21:43:42,Add_To_Watchlist,Search
419,1393,654,2024-02-06 02:15:26,Playback_Start,Search
420,1300,570,2023-12-20 03:06:02,Add_To_Watchlist,Homepage
421,2220,278,2023-10-25 10:06:00,Homepage_Click,Homepage
422,368,244,2023-06-22 01:19:37,Search_Result_Click,Unknown
423,242,934,2024-02-23 18:05:01,Search_Result_Click,Search
424,240,443,2023-12-05 15:44:14,Homepage_Click,Homepage
425,1328,391,2023-05-31 22:44:27,Playback_Start,Direct_Navigation
426,213,326,2023-11-28 18:31:51,View,Watchlist
427,2020,761,2023-04-07 04:02:59,Add_To_Watchlist,Search
428,1104,101,2024-02-28 09:08:20,Search_Result_Click,Search
429,1984,56,2023-06-11 19:17:40,Add_To_Watchlist,Recommendation
430,77,401,2023-04-11 00:28:50,Search_Result_Click,Unknown
431,1009,1142,2024-03-25 22:26:15,Recommendation_Click,Recommendation
432,2328,609,2023-08-24 14:44:37,View,Homepage
433,834,1165,2023-04-04 14:42:18,Homepage_Click,Homepage
434,689,1165,2023-05-09 08:02:32,Search_Result_Click,Search
435,2274,676,2023-07-15 05:56:33,Homepage_Click,Homepage
436,2543,430,2024-02-15 14:27:34,View,Unknown
437,1976,403,2023-12-19 14:46:09,View,Homepage
438,1440,1247,2023-06-22 19:55:35,Playback_Start,Homepage
439,1153,85,2024-01-10 16:01:24,Recommendation_Click,Recommendation
